id,name,price,description,image,category_id,brand_id,brand_name,tiki_product_id
1180,"SIM 4G Vinaphone VD149 12T Trọn Gói 1 Năm Không Cần Nạp Tiền, Khuyến Mãi 120GB/Tháng, Gọi + SMS Miễn Phí Nội Mạng, Cộng Thêm 200 Phút Gọi Ngại Mạng Mỗi Tháng - Hàng Chính Hãng (Giao mẫu ngẫu nhiên)",1179000,SIM 4G Trọn Gói 1 Năm Không Cần Nạp Tiền Vina VD149 Tặng 120GB/Tháng là gói ưu đã lớn chưa từng có của Vinaphone cũng như các nhà mạng tại Việt Nam. Ưu đãi cực khủng khi bạn có thể nghe gọi miễn phí k...,https://salt.tikicdn.com/cache/280x280/ts/product/62/0e/10/7043b2c63cf7d19ef6059471cb176983.jpg,6,25277,Vinaphone,52769271
1181,Tấm lót chuột  (22 x 18cm),15900," có thiết kế bắt mắt, độc đáo với màu sắc vô cùng ấn tượng giúp hạn chế chai và cứng cổ tay khi sử dụng chuột quá lâu, mang một điểm nhấn cá tính cho bàn làm việc, góc học tập của bạn.Miếng lót ...",https://salt.tikicdn.com/cache/280x280/ts/product/f5/f3/54/30c4b3ae6b02040052af96ccbd034a8d.jpg,6,111461,OEM,5511229
1182,"Túi Dây rút Chống Thấm kỹ thuật Bảo vệ tai nghe,Pin Sạc điện thoại nhỏ,Các vật dụng Cá Nhân",13000,       - Chúng tôi xin giới thiệu tới quý khách hàng Chính sách bán hàng tại MrsTruongShop và thông tin sản phẩm   .- Chính sách 1 Đổi 1 trong 1 trong 7 ngày cho sản phẩm lỗi.   - Cam kết bán hà...,https://salt.tikicdn.com/cache/280x280/ts/product/be/bf/d5/29357338ddb19ebbac6cf710dba018f6.jpg,6,111461,OEM,131338682
1183,"Hub chuyển đổi USB TypeC 6 trong 1 SEASY SS26, Cổng chuyển đổi HUB USB TypeC to HDMI, 1 cổng HDMI 4k UHD , 3 cổng USB 3.0, 2 khe đọc thẻ nhớ SD và TF, Kết nối nhiều thiết bị với tốc độ cao, Dùng cho Điện thoại/Laptop/PC/Macbook – Hàng chính hãng",283000,"Hub chuyển đổi USB TypeC 6 trong 1 SEASY SS26, Cổng chuyển đổi HUB USB TypeC to HDMI, 1 cổng HDMI 4k UHD , 3 cổng USB 3.0, 2 khe đọc thẻ nhớ SD và TF, Kết nối hầu hết các thiết bị với tốc độ cao, Dùng...",https://salt.tikicdn.com/cache/280x280/ts/product/65/78/ab/50b310364a9b31341ba28134f9f42a82.jpg,6,5048343,SeaSy,122393354
1184,Tai Nghe Chụp Tai Sony MDR-ZX310AP - Hàng Chính Hãng,690000,"Thiết kế phần housing rất bóng bẩy, hạn chế trầy xướcTai Nghe Chụp Tai Sony MDR-ZX310AP nhưng ấn tượng của người dùng về Sony MDR-ZX310AP là cao hơn do được cải thiện về thiết kế cũng như chất liệu. ...",https://salt.tikicdn.com/cache/280x280/ts/product/da/6d/16/560e5ff1cf29eb161889b41667fccf24.jpg,6,18641,Sony,126003
1185,Đế Sạc Không Dây Apple MagSafe Charger Hỗ Trợ Sạc Nhanh 15W - Trắng,1150000,Bộ Sạc MagSafeNội DungBộ Sạc MagSafe khiến cho việc sạc không dây trở nên cực kỳ dễ dàng. Các nam châm cân chỉnh vị trí sạc này gắn kết với iPhone giúp sạc không dây nhanh hơn với công suất lên đến ...,https://salt.tikicdn.com/cache/280x280/ts/product/62/a3/e5/34b45a386f581136026024276142766c.jpg,6,17827,Apple,72008056
1186,"Thẻ nhớ MicroSD có bảo hành 12 tháng dùng kèm cho các thiết bị Điện thoại, máy ảnh, camera ip - NPD-MicroSD (Nhiều loại)",65000,"       Micro SD là chuẩn thẻ kích thước nhỏ (15 x 11 x 1 mm) dùng nhiều nhất trong smartphone và các thiết bị cầm tay.   Thẻ nhớ SD có chức năng mở rộng dung lượng bộ nhớ cho điện thoại, khi bộ n...",https://salt.tikicdn.com/cache/280x280/ts/product/07/f4/3e/1d0c6381273a040a0e63a43bb37e8d24.jpg,6,111461,OEM,87740824
1187,Tai nghe chuyên game có Mic Plextone G25 - Hàng chính hãng,189000,"Chú ý: Đây là phiên bản G25 Mark III được update vào năm 2021, được trang bị 3 bộ tool điều chỉnh khi chơi game (mặc định trong tai nghe là tool màu đen): Tai nghe Plextone G25 có độ sâu về bass, t...",https://salt.tikicdn.com/cache/280x280/ts/product/9f/fb/71/0ec98136ea7067302c1dbe2e95a70ff6.jpg,6,196271,Plextone,10784603
1188,Dây Đeo Thay Thế Cho Vòng Đeo Tay Thông Minh Xiaomi Mi Band 3 / Mi Band 4 Dẻo TPU,32000,"Kích thước: chiều rộng 20mmĐược làm bằng chất liệu TPU chất lượng, an toàn và thân thiện với mội trường Sử dụng đơn giản và dễ dàng, nhiều màu sắc để lựa chọnThời trang, sành điệu và bền bỉ, độ mềm...",https://salt.tikicdn.com/cache/280x280/ts/product/70/44/b8/46c4f53b5841b50711a23a75b6852fd4.jpg,6,111461,OEM,19336345
1189,Miếng Dán Bảo Vệ Viền PDF Kai dành cho iPhone 13 / 13 Pro / 13 Pro Max - Hàng Chính Hãng,23750,"Miếng dán Viền Điện Thoại IP 13 Pro Max/13pro/13 Dán viền PPFLỗ cắt chính xác cho mọi gócMiếng dán được cắt chính xác theo hình dạng thực tế của điện thoại iPhone, bảo vệ điện thoại của bạn về mọi mặt...",https://salt.tikicdn.com/cache/280x280/ts/product/59/15/c7/745d033dc790baaefd458696ae0fde21.jpg,6,111461,OEM,161541791
1190,"Cáp chuyển đổi Seasy, Type-c ra 4 cổng HDMI/ VGA/ USB và cổng sạc hỗ trợ chế độ Dex - Hàng chính hãng",258000,Cáp chuyển USB Type-c ra 4 cổng HDMI/ VGA/ USB và cổng sạc hỗ trợ chế độ Dex - Hàng chính hãng1.Thông tin sản phẩm:Chế độ tự động kết nối và hiển thị không cần cài đặtCổng input: USB Type-C (displ...,https://salt.tikicdn.com/cache/280x280/ts/product/79/d3/ac/051b67a81e685087a359b51de433d5c0.jpg,6,5048343,SeaSy,136042337
1191,Cáp sạc nhanh siêu bền IP 20W Baseus Superior Series Fast Charging Data Cable Type-C to iP PD (480Mbps)-Hỗ trợ sạc nhanh PD 20W dành cho iPhone 12 / PD 18W dành cho iP11/ iP XS Max- Hàng chính hãng,79000,Thông tin kỹ thuậtGiới thiệu sản phẩm Cáp sạc nhanh siêu bền C to ip Baseus Superior Series PD 20W dành cho iP 12/11 Series- Cáp sạc nhanh siêu bền C to ip Baseus Superior Series PD 20W là th...,https://salt.tikicdn.com/cache/280x280/ts/product/31/24/55/879615a3120c30c93dc3100debb190dc.jpg,6,21651,Baseus,130172342
1192,"Hub chuyển đổi USB Type C 3in1 sang HDMI, USB 3.0, cổng sạc nhanh PD Type-C dành cho Laptop, Macbook, Điện thoại, Samsung Dex",115000,"Hub chuyển đổi USB Type C 3in1 sang HDMI, USB 3.0, cổng sạc nhanh PD Type-C dành cho Laptop, Macbook, Điện thoại, Samsung DexCổng chuyển đổi đa năng USB Type-C 3in1 sang HDMI / USB 3.0 / USB-CDành c...",https://salt.tikicdn.com/cache/280x280/ts/product/db/e0/e5/4b7db81bf58d1dc454120ee279309a65.jpg,6,111461,OEM,168122417
1193,Lót Chuột Phím Tắt Văn Phòng 80x30cm - Bàn Di Chuột Cỡ Lớn,55000,Lót Chuột Phím Tắt Văn Phòng - Bàn Di Chuột Cỡ Lớn_______________________________________________________- Lót chuột phím tắt cỡ lớn tiếng lót siêu đẹp - Lót chuột cỡ lớn excel word- Bàn di chuột ...,https://salt.tikicdn.com/cache/280x280/ts/product/3c/4a/c4/5b779785925567af230747fbf0f23bec.jpg,6,111461,OEM,147125769
1194,Dây Cao Su Thay Thế cho Samsung Galaxy Fit 2 (SM-R220)- Hàng chính hãng,71250,"Chỉ tương thích với Samsung Galaxy Fit 2Được làm bằng chất liệu TPU chất lượng, an toàn và thân thiện với mội trườngSử dụng đơn giản và dễ dàng, nhiều màu sắc để lựa chọnThời trang, sành điệu và bề...",https://salt.tikicdn.com/cache/280x280/ts/product/50/b9/67/31e56a7593f3c63c83196ccf3bd692ed.jpg,6,4973949,Kai Nguyễn,191501918
1195,Kính cường lực full màn hình Hoco G5 cho iPhone 13/ 13 pro/ 13 pro max - Hàng nhập khẩu,60000,"Dùng cho iPhone 13/13 pro/ 13 pro max Bảo vệ màn hình điện thoại hoàn toàn Kính alumina cao, khung 2.5D Lớp chân không mạ chống vân tay Độ dày: 0.33mmThông tin mô tả Kính cường lực full màn hình Hoco...",https://salt.tikicdn.com/cache/280x280/ts/product/b5/eb/ea/4eb4085deb63b7c27bbb7a4916460146.jpg,6,21653,Hoco,145124952
1196,Ốp Lưng Silicon TPU trong suốt GOR cho Samsung Note 10/ Note 10 Plus_Hàng NHập Khẩu,99000,"GOR là thương hiệu ốp lưng, kính cường lự mới nổi gần đåy, tuy nhiên các sản phẩm của GOR rất đáng được khích lệ vì có chất lượng cao và đáp ứng cho thị trường sản phẩm cho các dòng máy mới nhanh chón...",https://salt.tikicdn.com/cache/280x280/ts/product/e1/20/f0/d307f6d2d834ccd458c7f2decd8360a0.jpg,6,162313,Gor,33651679
1197,Adapter Sạc 2 Cổng Tích Hợp Type-C In/Out Hỗ Trợ Sạc Nhanh PD Power Delivery 61W RAVPower RP-PC105 - Hàng Chính Hãng,499000,"THƯƠNG HIỆURAVPower là thương hiệu phụ kiện điện thoại hàng đầu của Mỹ. Ra đời năm 2011 với công nghệ hiện đại và thường xuyên cải tiến, vì vậy các sản phẩm của RAVPower luôn đảm bảo chất lượng tốt n...",https://salt.tikicdn.com/cache/280x280/ts/product/ab/3c/2b/a9cd6acbe052f0abcfa78de4c18b304f.png,6,153086,RAVPower,45579046
1198,"Giá Đỡ Điện Thoại, Máy Tính Bảng Chất Liệu Thép Không Gỉ Hợp Kim Nhôm Gập Hai Chỗ Cao Cấp. Hàng Chính Hãng Tamayoko FS077",219000,"Giá Đỡ Điện Thoại, Máy Tính Bảng phù hợp với hầu hết các thiết bị điện thoại thông minh hiện nayPhần tiếp xúc có đệm Silicon tăng độ bám và tránh gây trầy xước cho máyCó thể điều chỉnh chiề...",https://salt.tikicdn.com/cache/280x280/ts/product/d2/38/c3/4cb32f73ec606ca8714f607d2e723dcb.png,6,4244853,Tamayoko,72818491
1199,Chuột Không Dây Wireless 2.4G HXSJ T21 - Hàng chính hãng,129000,"- Chuột Không Dây HXSJ T21- Tần số : 2.4GHz - Độ Nhạy: 2400dpi- Số Key : 6 (Left , right , bottom , back , forward , DPI )- Kết Nối : không dây Wireless qua Đầu thu USB nhỏ gọn- Khoảng cách Kết n...",https://salt.tikicdn.com/cache/280x280/ts/product/15/e0/7d/f6322d35d7b591b34443fe860be31113.jpg,6,302375,HXSJ,25410296
1200,Miếng Lót Chuột Logitech G440 - Hàng Chính Hãng,439000,"     Miếng Lót Chuột Logitech G440 có thiết kế bắt mắt, độc đáo với màu sắc vô cùng ấn tượng mang đến phong cách chuyên nghiệp cho các game thủ khi đang trên sàn chiến.Đế của Logitech G440 được l...",https://salt.tikicdn.com/cache/280x280/ts/product/9a/87/d7/e7fe05dee799c3ee471b492c20bed96e.png,6,18984,Logitech,900466
1201,"Chuột không dây A2 Pro, chuột máy tính không tạo tiếng ồn, sạc được pin, hiệu ứng đèn Led RGB- Hàng nhập khẩu",62900,"Kết nối không dâyKhông tạo ra tiếng ồnSạc được pin bằng cổng micro USBDung lượng pin khủngKhoảng cách kết nối 10mLed RGB đổi màu đẹp mắtDPI tùy chỉnhChế độ nghỉ thông minhChất liệu cao cấp, nhỏ gọn, t...",https://salt.tikicdn.com/cache/280x280/ts/product/21/bb/06/347694dbbb0e98f774dd1cf0a23b69fa.jpg,6,171991,Zealot ,75655835
1202,"Dây Cáp Sạc Type C To Lightning CHOETECH IP0039 MFI C94 Dài 1.2M Sạc Nhanh 20W Dành Cho iPhone 11, 12, IP13, IP14, Cho iPad - Hàng Chính Hãng",269000,"MÔ TẢ SẢN PHẨMTương thích cao: Dây cáp dành cho iPhone Series 6, 7, 8, X, XR, XS, XS Max, 11, 12, 13, 14. Cho iPad Series có cổng sạc light.ning, sạc nhanh đến 20W với tốc độ truyền dữ liệu 0,48 Giga...",https://salt.tikicdn.com/cache/280x280/ts/product/b8/f3/35/1d637cc6ba3e8d890797382171ecfec6.png,6,246045,CHOETECH,87107826
1203,Giá Đỡ Laptop Để Bàn Hợp Kim Nhôm Cao Cấp - Gấp Gọn Tiện Lợi - Tản Nhiệt Mang Đến Góc Độ Nhìn Khoa Học Khi Làm Việc Học Tập-Hàng Chính Hãng,298000,"Đặc điểm nổi bật:Chất liệu hợp kim nhôm cao cấp với độ dày 0.65cmCấu trúc bền chắc, gọn nhẹ nhưng chịu lực mạnh tới 30kgGia công CNC, bề mặt xử lý tinh xảo Thiết kế tản nhiệt, bảo vệ máy tính hoạt...",https://salt.tikicdn.com/cache/280x280/ts/product/c7/15/43/f5e3b0269da8fb62bf6bed2317a6c184.jpg,6,885047,TRIỀU CƯƠNG TECH ,112984330
1204,Dây sạc USB Type C sạc nhanh Qualcomm Quick Charge cho dòng Samsung và các máy có cổng Type-C khác ,39000,"Truyền dữ liệu tốtTương thích tốt với các dòng điện thoại xài giao tiếp USB Type CTương thích với hầu hết các chuẩn sạc nhanh hiện nay: Quick charge 4.0, 3.0, 2.0, VOOC, Pump ExpressDùng với cốc s...",https://salt.tikicdn.com/cache/280x280/ts/product/88/bc/17/5b5075444654912ded46e6c3301ccea0.png,6,111461,OEM,36729773
1205,"Dây sạc type C to C PROLiNK GCC_60_01 dài 1M, sạc siêu nhanh 60W, dành cho Samsung, Xiaomi, iPad Pro - Hàng chính hãng",79000,"Dây sạc type C to C PROLINK GCC_60_01 dài 1M, sạc siêu nhanh 60W, dành cho Samsung, Xiaomi, iPad Pro ️ Cáp đa năng 60W đáng tin cậy này rất phù hợp để sạc và đồng bộ hóa các thiết bị hỗ trợ USB-C vớ...",https://salt.tikicdn.com/cache/280x280/ts/product/df/4a/09/7fa2bcf2cf3ee65056c74e10def5a920.jpg,6,33036,Prolink,103637245
1206,Bàn Phím Gaming DareU LK145 USB - Hàng Chính Hãng,325000,"Bàn Phím Gaming DareU LK145 USB được thiết kế khá độc đáo, đậm chất game thủ với khung bằng nhựa cứng cáp, mang lại điểm nhấn hết sức đẹp mắt cho sản phẩm.Bàn phím gaming DareU LK145 là dòng bàn phí...",https://salt.tikicdn.com/cache/280x280/ts/product/0a/5f/b7/9867c4cf0152b622252633006c75b086.jpg,6,150002,DareU,3237483
1207,Giá Đỡ Laptop Đế Tản Nhiệt Laptop Để Bàn Chất Liệu Hợp Kim Nhôm Cao Cấp Tản Nhiệt – Nâng Hạ Điều Chỉnh Độ Cao - Gấp Gọn Cho Kích Cỡ 10-18 Inches Hàng Chính Hãng,599000,"Đặc điểm nổi bật:Chất liệu hợp kim nhôm cao cấpCông nghệ anodized và phun cát tinh tếCấu trúc bền chắc, gọn nhẹ nhưng chịu lực mạnhThiết kế tản nhiệt, bảo vệ máy tính hoạt động thông thoángThiết ...",https://salt.tikicdn.com/cache/280x280/ts/product/70/00/2e/4e66bc83a6b7b146b883b1358f174f7f.jpg,6,885047,TRIỀU CƯƠNG TECH ,74165192
1208,"Đầu Chuyển Đổi USB Type C Sang USB 3.0 Hàng Chính Hãng, Hub Type C, Hub chuyển đổi USB Type-C Sang USB 3.0 - Hàng Chính Hãng ",29000,"Đầu Chuyển Đổi USB Type C Sang USB 3.0 Hàng Chính Hãng, Hub Type C, Hub chuyển đổi USB Type-C Sang USB 3.0 - Hàng Chính Hãng VINBUY ...",https://salt.tikicdn.com/cache/280x280/ts/product/75/39/01/f4058acc8da532a0447c54add92b39f2.png,6,4224691,VinBuy,192127239
1209,Bàn Phím Bluetooth Logitech K380 - Hàng Chính Hãng,699000,Thiết kế gọn nhẹ và độc đáoBàn Phím Bluetooth Logitech K380 có thiết kế gọn nhẹ và độc đáo với các nút phím tròn mang nét cổ điển nhưng rất ấn tượng. Vì không có bàn phím số nên sản phẩm khá nhỏ gọn ...,https://salt.tikicdn.com/cache/280x280/ts/product/9f/9c/45/4f7b52dc478eb651b32d5a4f12f9f3d4.jpg,6,18984,Logitech,180912
1210,Giá đỡ điện thoại kẹp điện thoại cao cấp 126  - Hàng Chính Hãng,89500,Giá đỡ điện thoại kẹp điện thoại cao cấp 126 - Hàng Chính HãngGiá đỡ Điện thoạiKẹp Điện ThoạiTương Thích điện thoại dưới 6 InchKẹp điện thoại vào ghếKẹp điện thoại vào BànKẹp điện thoại Livestr...,https://salt.tikicdn.com/cache/280x280/ts/product/dd/44/ff/8d32c0940df86be0cadafe6813572690.jpg,6,500047,PKCB,47470738
1211,Dây cáp sạc cho iphone 4/ipad 1-2-3 (loại cực tốt),38000,"Truyền tải dữ liệu nhanh chóng Tuông thích với điện thoải iPhone 4 iPhone 4s/Ipad 1,2,3 Sạc pin nhanh chóng Đồng bộ dữ liệu an toàn...",https://salt.tikicdn.com/cache/280x280/ts/product/dd/80/d3/6ec37b736e18e7c38a0e080a907c9c40.jpg,6,111461,OEM,20600692
1212,Dây Cáp Sạc Nhanh USB Type C To Type C 60W Dài 1.2M Hỗ Trợ Sạc Nhanh iPhone 15 CHOETECH XCC-1003 - Hàng Chính Hãng,119000," THÔNG TIN SẢN PHẨM Mã sản phẩm: XCC-1003 Dây cáp Type-C to C PD 60W Chất liệu: Bện nylon + vỏ nhôm Trọng lượng: 100 gram Công suất 60W Chiều dài 1.2m Chứng chỉ: CE, FCC, RoHS Tốc độ truyền dữ liệu: 4...",https://salt.tikicdn.com/cache/280x280/ts/product/bc/89/a5/fc3651423445e439d64445c8781d4cb5.png,6,246045,CHOETECH,87108370
1213,Đầu Ngòi Bút Thay Thế Cao Cấp Cho Apple Pencil 1 / Apple Pencil 2 - Apple Pencil Tips,90000,"Dùng chất liệu cao cấp, không tạp chất, thay thế hoàn hảoKhác biệt hoàn toàn với các dòng có trên thị trườngĐộ nhạy, mượt mà của bút vẫn được đảm bảoPlug & Play   ...",https://salt.tikicdn.com/cache/280x280/ts/product/29/71/32/a7d5699dc17fd76ed0c3d8d232731867.jpg,6,111461,OEM,73822516
1214,"Tay cầm chơi game Fifa online 4 trên pc, laptop -black",153400,"Thiết kế bắt mắtTay game có nhiều nút mode khi chơiHỗ trợ FO4, FO3 chơi dễ dàngGắn vào là kết nốiHỗ trợ pc, laptop từ window 7 trở lênĐầu gắn usb...",https://salt.tikicdn.com/cache/280x280/ts/product/1e/01/34/caeabf26d362b067d155542ebdd9d20e.jpg,6,111461,OEM,57282867
1215,Cáp chia nguồn sata 1 ra 2 vuông góc 90 độ,29355,Trong những trường hợp case máy tính của bạn vị thiếu chân nguồn sata thì cáp chia nguồn sata 1 ra 2 là giải pháp tốt và kinh tế nhất cho bạn.- Cáp chia nguồn SATA 1 ra 2 vuông góc 90 độ. Chia từ 1 c...,https://salt.tikicdn.com/cache/280x280/ts/product/9b/b8/d8/5b4fe3d13ccd7bfadfda36dad4b4aedc.jpg,6,111461,OEM,20075565
1216,"Bộ sạc nhanh 10W (5V/2A) chân dẹt màu trắng tặng kèm cáp sạc USB micro dùng cho samsung, sony, nokia, vivo, oppo, redmi...",91000,"Bộ sạc nhanh 10W (5V/2A) chân dẹt màu trắng tặng kèm cáp sạc USB micro dùng cho samsung, sony, nokia, vivo, oppo, - Dòng sạc chuẩn 10w độ ổn định cao- Không gây nóng máy, loạn cảm ứng khi sử dụng- ...",https://salt.tikicdn.com/cache/280x280/ts/product/fb/e8/0b/c9bfe6fbcbe3fe5c2a9d0cf4ed1d2fd0.jpg,6,111461,OEM,184783198
1217,Dây cáp sạc nhanh 100W chuẩn PD 2.0 Type C to type-c QC 3.0 hiệu Baseus Cafule type c to Type C cho iPad Pro 2018 / 2020 / Samsung / Huawei / Xiaomi / Tablet / Macbook / Laptop Type C - Hàng nhập khẩu,129000,Dây cáp sạc nhanh 100W chuẩn PD 2.0  type c to type-c QC 3.0 hiệu Baseus Cafule Type C to Type C  cho iPad Pro 2018 / 2020 / Samsung / Huawei / Xiaomi / Tablet / Macbook / Laptop Type C (sạc nhanh 5A...,https://salt.tikicdn.com/cache/280x280/ts/product/6b/9d/b6/6d8c257a61fff32b1555c1ab894eb5a6.JPG,6,21651,Baseus,69238917
1218,Ốp lưng dành cho iPhone 14 / 14 Max / 14 Pro / 14 Pro Max - Hàng chính hãng,179000,Ốp lưng chống sốc lưng trong phong cách mới dành cho iPhone 14 / 14 Max / 14 Pro / 14 Pro Max - Hàng chính hãng...,https://salt.tikicdn.com/cache/280x280/ts/product/48/2b/35/943ab442e4ef5872b6293420b4b965dd.jpg,6,625265,Photodesign VN,195531282
1219,Tai Nghe Bluetooth Nhét Tai True Wireless Không Dây PKCB - Hàng Chính Hãng H309,188000,Tai Nghe Bluetooth Nhét Tai True Wireless Không Dây PKCB - Hàng Chính Hãng H309Điều khiển cảm ứng đa chức năng nhạy bénChỉ cần chạm nhẹ là bạn có thể tùy chọn các chức năng với tai nghe linh động...,https://salt.tikicdn.com/cache/280x280/ts/product/1e/f9/00/a47bd8c8843dbef7d9ef1abc9cd21d55.png,6,500047,PKCB,77673897
1220,Tai Nghe Chụp Tai Logitech H370 - Hàng Chính Hãng,685000,Âm thanh chất lượng kỹ thuật sốTai Nghe USB Có Mic Logitech H370 thưởng thức các cuộc gọi internet trong trẻo cho cảm giác như đang nói chuyện trực tiếp. Việc chơi game trở nên đẳng cấp với các thao ...,https://salt.tikicdn.com/cache/280x280/ts/product/5c/03/2e/cb32d49c9099308f481cdc717ce91c11.jpg,6,18984,Logitech,1011253
1221,Bộ 2 miếng kính cường lực Gor cho iPhone 13 Mini / 13 / 13 Pro / 13 Pro Max - Full Box - Gor - Hàng chính hãng,141550,"Full Box : 2 Kính cường lực trong + Khăn lau + Dầu chống hở Kính cường lực trong suốt cao, không full màn hình- độ cứng chuẩn 9H Không chấm liti Chống xước Không lo bị trầy màn hình Thiết kế có độ đàn...",https://salt.tikicdn.com/cache/280x280/ts/product/de/80/e3/11852515d6343b0cfe1548d2d89759ec.png,6,162313,Gor,187118836
1222,Tai nghe Hoco M60 Perfect với cáp đàn hồi cao TPE mic -Hàng nhập khẩu,51000," Tai nghe phổ quát âm thanh M60 Hoàn hảo với cáp đàn hồi cao TPE mic 1,2m tai nghe có dây với thiết kế nhẹ trong tai thân thiện với người dùng mic1. Loa: 10mm.2. Chiều dài dòng: 1,2m, trọnglượng: 13...",https://salt.tikicdn.com/cache/280x280/ts/product/32/00/11/973161be9ef01d5505f50266e07e49a8.jpg,6,21653,Hoco,130448805
1223,Tai Nghe Bluetooth Không Dây True Wireless - Cảm Ứng Nhạy - 3 Chế Độ Chuyển Đổi Normal - Transparency - Chống Ồn Chủ Động ANC - Chất Âm Chuẩn HiFi TCT-S10 - Hàng Chính Hãng,880000,Thông số sản phẩm:Giao thức Bluetooth:  A2DP/HFP/HSP/AVRCP/SPPPhiên bản Bluetooth: 5.0Trở kháng: 16ΩĐộ nhạy của loa: 114±1.5dbDải tần đáp ứng: 2.402-2.480GHzMàng loa: 13mmĐường truyền: ≥10mDu...,https://salt.tikicdn.com/cache/280x280/ts/product/13/62/08/188fa700721e691b84b2377404af4a97.jpg,6,885047,TRIỀU CƯƠNG TECH ,194193205
1224,TAI NGHE DÂY DẸT NHÉT TAI  - Màu ngẫu nhiên - Hàng nhập khẩu,47000,"- Độ bền cao, có khả năng chống mồ hôi và nước. - Điều khiển nhạc, video, chụp ảnh.- Tính năng trả lời và kết thúc cuộc gọi bằng tai nghe.- Dây tai nghe được làm bằng cao su cao cấp, chất dây mềm mịn-...",https://salt.tikicdn.com/cache/280x280/ts/product/0f/d8/f8/251d97aa3c8216ca94c44f56b5e447f6.jpg,6,111461,OEM,50317255
1225,Máy lọc không khí ô tô Airshot Road | Sản phẩm chính hãng Hàn Quốc | Sử dụng công nghệ đèn LED UV khử trùng mạnh mẽ,1399000,"MÁY LỌC KHÔNG KHÍ AIRSHOT ROAD(Máy lọc không khí dùng cho ô tô Airshot Road)Máy khử mùi ô tô, phòngTHƯƠNG HIỆU: AIRSHOT ROAD MÀU SẮC: ĐENKÍCH THƯỚC: 121mm x 53mm x 65mmDÙNG CHO : Các loại ô tô,...",https://salt.tikicdn.com/cache/280x280/ts/product/41/9d/a4/6427ad9e907b873ebcc909f597ab9346.jpg,7,229329,Airshot,49451282
1226,Thảm lót cốp xe ô tô BMW New X3 nhãn hiệu Macsim 3W chất liệu TPE cao cấp màu đen,2800000,"Thảm lót cốp ô tô chất liệu TPE mang thương hiệu Macsim 3W được công ty TNHH Aladdin Asia đặt hàng OEM từ nhà máy sản xuất uy tín hiện đại bậc nhất trên thế giới, đạt tiêu chuẩn Châu Âu. Các mẫu thảm ...",https://salt.tikicdn.com/cache/280x280/ts/product/b8/b1/eb/3b57acd5c3456c0e7514724ae049f68a.jpg,7,4642605,Macsim,95020761
1227,Thảm lót cốp xe ô tô Vinfast Lux SA 2019-đến nay nhãn hiệu Macsim chất liệu TPV cao cấp mầu be,1900000,"Vật liệu TPV - tên viết tắt  của Thermoplastic Vulcanizate là nhựa dẻo lưu hóa tạo ra nhờ phản ứng với cao su. Vật liệu TPV có tính đàn hồi cao, siêu bền, dẻo dai, có thể tự tái tạo phục hồi khi bị bi...",https://salt.tikicdn.com/cache/280x280/ts/product/a7/5f/74/7d0492ab03275e0c94e08084bae7bba0.jpg,7,4642605,Macsim,142235049
1228,Bạt phủ ô tô Mazda MX-5 nhãn hiệu Macsim sử dụng trong nhà chất liệu vải thun - màu xanh phối trắng,5600000,       Mô tả sản phẩm bạt phủ cao cấp Macsim   - Tên sản phẩm: Bạt phủ ô tô   - Chất liệu: Vải thun   - Màu sắc: Màu đen (Black)- Màu đỏ (Red)   - Nơi sử dụng:Trong nhà    Tính năng sản phẩm ...,https://salt.tikicdn.com/cache/280x280/ts/product/e9/a6/07/cbf900eea2166a7b76e85c5ec8d93004.jpg,7,4642605,Macsim,189928661
1229,"Hộp đựng đồ xếp gọn 2 ngăn 50L.50cm x 34cm x 31cm-nhãn hiệu Macsim màu xanh lá,xanh dương,vàng.",1400000,"Hộp đựng đồ xếp gọn 2 ngăn  50L kích thước 50cm x 34cm  x 31cm - hộp đựng đồ trong cốp ô tô nhãn hiệu Macsim chất liệu PP cao cấp màu đen tímCốp ô tô của bạn là cả một kho đồ lỉnh kỉnh, ngổn ngang mà...",https://salt.tikicdn.com/cache/280x280/ts/product/69/92/bb/3f1888da0d51594c07033579d8c56a48.png,7,4642605,Macsim,181997844
1230,Mũ Bảo Hiểm 1/2 Chita CT31 - Nhiều màu,260000,"Mũ Bảo Hiểm Nửa Đầu Chita với thiết kế mũ trơn đơn giản ôm sát nửa đầu kết hợp cùng lưỡi trai màu đen phối màu sắc tươi sáng, giúp nổi bật cá tính thời trang đồng thời bảo vệ bạn trên mọi nẻo đường.Sả...",https://salt.tikicdn.com/cache/280x280/ts/product/f5/d0/dd/050a73b6f3ee8358360d9c8cf01f7995.JPG,7,50928,Chita,105328503
1231,Đèn xe đạp thể thao KIOTOOL siêu sáng có còi pin sạc usb led T6 chống nước - Đèn còi xe đạp có 3 chế độ sáng còi to,84000,Đèn xe đạp thể thao KIOTOOL siêu sáng có còi pin sạc usb led T6 chống nước - Test hàng trước khi giaoThông tin sản phẩm và hướng dẫn sử dụng Đèn xe đạp siêu sáng có còi pin sạc usb chống nước:-Thiết...,https://salt.tikicdn.com/cache/280x280/ts/product/d8/d4/c0/9bfec3879d736d286ead5dcf221dc3a6.png,7,516689,KIOTOOL,102387065
